gegee,أعطى,даде,dao,donada,dal,gav,gab,έδωσα,gave ,donis,dio,andis,eman,داد,antaa,a donné,deu,נתן,dali,adott,տվեց,telah memberi,gaf,ha dato,与えた,მიცემა,берді,주었다,ha dato,dot,даде,memberi,gaf,ga,dał,deu,deu,a dat,отдал,dal,dal,jap,давао,gav av,ให้,binigyan,verilmiş,دیا,đã đưa cho
gebeur,يحدث,се случват,dogoditi se,ocórrer,přihodit se,ske,passieren,συμβεί,happen ,Okazu,suceder,juhtuma,gertatu,به وقوع پیوستن,tapahtua,arriver,acontece,לִקְרוֹת,dogoditi se,történik,պատահել,terjadi,gerast,accadere,起こる,მოხდომა,болу,일어나다,accadere,notikt,се случи,berlaku,gebeuren,skje,zdarzyć,acontecer,acontecer,întâmpla,случаться,stať sa,zgodi,ndodh,десити се,hända,เกิดขึ้น,mangyari,olmak,ہو,xảy ra
verdomd,اللعنة,По дяволите,prokletstvo,maleïda,sakra,for pokker,Verdammt,δεκάρα,damn ,diable,maldición,kuradi,madarune,لعنت کردن,kirottu,condamner,maldición,לעזאזל,proklet,átkozott,Սատանա,berengsek,fjandinn,Dannazione,くそ,ჯანდაბა,Шайтан алғыр,젠장,Dannazione,nolādēt,проклето,sial,verdomd,Damn,Cholera,droga,droga,La naiba,проклятие,prekliať,prekleto,mallkim,проклети,attans,สาปแช่ง,Mapahamak,lanet etmek,لات,chết tiệt
vyf,خمسة,пет,pet,cinc,Pět,fem,fünf,πέντε,five ,kvin,cinco,viis,bost,پنج,viisi,cinq,Cinco,חָמֵשׁ,pet,öt,հինգ,lima,fimm,cinque,五,ხუთი,бес,다섯,cinque,pieci,Пет,lima,vijf,fem,pięć,cinco,cinco,cinci,пять,päť,pet,pesë,пет,fem,ห้า,lima,beş,پانچ,năm
drankie,يشرب,пийте,piti,beure,napít se,drikke,trinken,ποτό,drink ,Trinku,beber,jook,edari,نوشیدن,juoda,boire,beber,לִשְׁתוֹת,piće,ital,խմել,minum,Drykkur,bere,飲む,სასმელი,ішу,마시다,bere,dzert,Пијте,minum,drankje,drikke,drink,bebida,bebida,băutură,напиток,piť,piti,pi,попити,dryck,ดื่ม,uminom,içmek,پینا,uống
ver,بعيد,далеч,daleko,llunyana,daleko,langt,weit,μακριά,far ,malproksime,lejos,kaugel,urrutiko,دور,kauas,loin,lonxe,רָחוֹק,daleko,messze,հեռու,jauh,Langt,lontano,遠い,შორს,алыста,멀리,lontano,tālu,далеку,Jauh,ver,langt,daleko,distante,distante,departe,далеко,vzdialený,daleč,larg,далеко,långt,ไกล,malayo,uzak,دور,xa
weet,يعرف,знае,zna,saber,ví,kender,weiß,γνωρίζω,knows ,scias,saber,teadma,jakin badaki,می داند,tietää,connu,coñece,יודע,poznat,tud,գիտի,tahu,veit,conosce,知っている,იცის,біледі,알고 있습니다,conosce,zināms,знае,tahu,weet,vet,wie,sabe,sabe,știe,знает,poznať,ve,di,зна,veta,รู้ดี,alam,bilir,جانتا ہے,biết
sy,إنه,това,to,és,své,dens,es ist,του,its ,Ĝia,es,oma,ikin,آن را,sen,c'est,é,שֶׁלָה,njegov,az,այն,-nya,það,suo,これは,მისი,сондай-ақ,그것은,suo,savs,тоа е,itu,zijn,det er,jego,isso é,isso é,este,его,svoj,to,i tij,његово,dess,ของมัน,nito,onun,اس کی,của nó
wat ook al,أيا كان,както и да е,kako god,el que sigui,To je jedno,uanset hvad,was auch immer,οτιδήποτε,whatever ,kio ajn,lo que,mida iganes,zer arraio,هر چه,aivan sama,peu importe,Sexa o que sexa,מה שתגיד,što god,tök mindegy,ինչ որ,apa pun,Hvað sem er,Qualunque cosa,なんでもいい,სულ ერთია,бәрі бір,무엇이든,Qualunque cosa,kaut kas,како и да е,apa-apa sahajalah,wat dan ook,samme det,cokolwiek,qualquer que seja,qualquer que seja,tot ceea ce,что бы ни,Hocičo,karkoli,cfaredo,шта год,vad som helst,อะไรก็ตาม,kahit ano,Her neyse,جو بھی,bất cứ điều gì
oë,عيون,очи,oči,ulls,oči,øjne,Augen,μάτια,eyes ,Okuloj,ojos,silmad,begiak,چشم ها,silmät,yeux,Ollos,עיניים,oči,szemek,աչք,mata,Augu,occhi,目,თვალები,көздер,눈,occhi,acis,Очите,mata,ogen,øyne,oczy,olhos,olhos,ochi,глаза,oči,oči,sy,очи,ögon,ตา,mata,gözler,آنکھیں,mắt
toemaak,اغلق,Затворете,zatvoriti,tancar,zavřete,lukke,schließen,κλειστός,shut ,fermita,cerrar,kinni,itxi,تعطیل شدن,sulkea,fermer,Pecha,לִסְגוֹר,zatvoriti,bezár,փակել,ditutup,Lokað,chiuso,シャット,გაჩუმება,жабу,닫다,chiuso,aizvērt,затвори,tutup,slot,lukke,zamknąć,fechar,fechar,închis,закрыть,zavrieť,zaprti,mbyll,затворити,Stäng,ปิด,Patay,kapamak,بند,im lặng
aren,aren,Арен,aren,ex notar,are,AR,Aren,κτηνοτροφία,aren ,aren,no sean,järelevalve,beldur,مشاجره,ei,nœud,Aren,ארן,aren,aréna,հայտարարել,aren,Aren,are,アレン,არახელი,жер,아들,are,neievērot,не,aren,aren,Aren,Aren,are,are,ARE,арена,areál,AN,arena,арен,aren,เวที,aren,aren,ERN,ĐÁNH GIÁ
getref,يضرب,удари,pogoditi,copejar,udeřil,Hit,Schlag,Κτύπημα,hit ,trafita,golpear,löök,jo,اصابت,osuma,frapper,golpear,מכה,pogoditi,találat,հարվածել,memukul,högg,colpo,打つ,დარტყმა,соғу,때리다,colpo,sist,удри,Hit,hit,truffet,uderzyć,bater,bater,lovit,ударять,zasiahnuť,zadel,godas,погодити,träffa,ตี,tumama,vurmak,مارا,đánh
besluitneming,مع الأخذ,вземане,uzimanje,presa,brát,At tage,Einnahme,λήψη,taking ,Prenante,tomando,võtmine,lehen entrenatu,مواظب,ottelu,prise,tomando,לְקִיחָה,uzimanje,bevétel,գրավում,memukau,að taka,prendendo,取っている,მიღება,қабылдау,취득,prendendo,Ņemot,зборува,mengambil,nemen,tar,nabierający,tirando,tirando,luând,принимающий,preberanie,jemanje,marrje,узимање,tar,การเอาไป,pagkuha,alıcı,لینے,đang lấy
maklik,سهل,Лесно,lako,fàcil,snadný,let,einfach,Ανετα,easy ,facila,fácil,kerge,erraz,آسان,helppo,facile,fácil,קַל,lako,könnyen,պարզ,mudah,auðvelt,facile,簡単,ადვილი,жеңіл,쉬운,facile,viegls,лесно,mudah,eenvoudig,lett,łatwy,fácil,fácil,uşor,легкий,ľahký,enostavno,i lehtë,лак,lätt,ง่าย,madali,kolay,آسان,dễ
tye,مرات,пъти,vrijeme,moments,časy,gange,mal,φορές,times ,tempoj,veces,ajad,denbora,بار,ajat,fois,veces,פִּי,vrijeme,idő,ժամանակներ,waktu,sinnum,volte,時代,დრო,рет,타임스,volte,brīža,времиња,kali,keer,ganger,czasy,vezes,vezes,ori,раз,časy,krat,herë,пролаз,Times,เวลา,mga oras,zamanlar,اوقات,thời gian
tjek,يفحص,проверете,provjeriti,compta,šek,kontrollere,überprüfen,έλεγχος,check ,Kontrolu,controlar,Kontrollima,egiaztatu,بررسی,tarkistaa,vérifier,Comprobe,חשבון,ček,jelölje be,ստուգում,memeriksa,Athugaðu,controllo,チェック,ჩეკი,қарау,확인하다,controllo,pārbaudīt,проверете,periksa,rekening,Sjekk,sprawdzać,verificar,verificar,Verifica,проверять,kontrola,Preverite,kontrolloj,проверавати,kolla upp,ตรวจสอบ,Suriin,kontrol etmek,چیک کریں,kiểm tra
hande,اليدين,ръце,ruke,mans,ruce,hænder,Hände,χέρια,hands ,manoj,manos,käed,eskuak,دست ها,kädet,mains,mans,ידיים,ruke,keze,ձեռներաձիգ,tangan,Hendur,mani,手,ხელები,қолдар,소유,mani,bažas,Раце,tangan,hand,hender,ręce,mãos,mãos,mâini,Руки,ruky,roke,duart,руке,hand,มือ,mga kamay,eller,ہاتھ,tay
minute,دقائق,минути,minuta,minuts,minut,minutter,Protokoll,λεπτά,minutes ,Minutoj,minutos,protokoll,minutu,دقایق,pöytäkirja,minutes,minutos,דקות,minute,percek,րոպե,menit,mínútur,minuti,分,წუთი,минуттар,분,minuti,protokols,минути,minit,minuten,minutter,minuty,minutos,minutos,minute,минуты,minúta,minut,minuta,минута,minuter,นาที,minuto,dakikalar,منٹ,phút
ooreenkoms,اتفاق,сделка,ugovor,acord,obchod,del,handeln,συμφωνία,deal ,interkonsento,trato,tehing,tratua,معامله,sopimus,accord,trato,עִסקָה,Dogovor,üzlet,գործարք,kesepakatan,samningur,Affare,対処,საქმე,өткізу,거래,Affare,darīšana,договор,perjanjian,overeenkomst,avtale,umowa,negócio,negócio,afacere,иметь дело,obchod,dogovor,marreveshje,договор,handla,ข้อเสนอ,deal,anlaşmak,معاہدہ,thỏa thuận
verskillend,مختلف,различен,različit,diferent,odlišný,forskellige,anders,διαφορετικός,different ,malsama,diferente,erinev,desberdin,ناهمسان,eri,différent,diferente,שונה,drugačiji,különböző,տարբեր,berbeda,Mismunandi,diverso,違う,განსხვავებული,әр түрлі,다른,diverso,savādāk,различно,berbeza,verschillend,annerledes,różny,diferente,diferente,diferit,другой,odlišný,drugačen,ndryshe,различит,annorlunda,แตกต่าง,iba,farklı,مختلف,khác biệt
beteken,وسائل,означава,znači,mitjà,prostředek,midler,bedeutet,που σημαίνει,means ,signifas,medio,vahend,bitarteko,به معنای,keinot,moyens,medios,אומר,sredstva,eszközök,միջոցներ,cara,þýðir,significa,意味,საშუალებები,көріну,수단,significa,līdzekļi,значи,bermaksud,middelen,midler,oznacza,significa,significa,mijloace,означает,prostriedok,sredstva,do të thotë,начинити се,betyder,วิธี,nangangahulugang,araç,مطلب ہے,có nghĩa
punt,نقطة,точка,tačka,punt,směřovat,punkt,Punkt,σημείο,point ,punkto,punto,punkt,une,نقطه,kohta,indiquer,punto,נְקוּדָה,točka,pont,կետ,titik,punktur,punto,点,ქულა,ұпай,가리키다,punto,strīdēties,точка,titik,punt,punkt,punkt,apontar,apontar,punct,точка,bod,točka,pikë,тачка,punkt,จุด,punto,nokta,نقطہ,điểm
binnekant,داخل,вътре,iznutra,endins,uvnitř,inde,innen,μέσα,inside ,interne,adentro,sees,barruko,داخل,sisällä,à l'intérieur,dentro,בְּתוֹך,iznutra,belül,ներսի,di dalam,Inni,dentro,中身,შიგნით,ішкі жағы,내부에,dentro,iekšpuse,Внатре,dalam,binnen,innsiden,wewnątrz,dentro,dentro,interior,внутри,vo vnútri,noter,brenda,у,inuti,ข้างใน,sa loob,içeri,اندر,bên trong
mak,يصنع,прави,pravi,fer,dělá,gør,macht,κάνει,makes ,faras,marcas,valmistama,ahal,باعث می شود,tehdä,fait du,marcas,עושה,pravi,készít,Պատրաստում է,membuat,gerir,fa,作る,ქმნის,жасайды,만든다,fa,padarīt,прави,membuat,maak,gjør at,robi,faz,faz,face,производит,robiť,naredi,bëj,чинити,gör,ทำให้,gumagawa,yapı,بناتا ہے,làm cho
gevra,طلبت,попита,pitan,pregunta,zeptal se,spurgt,fragte,ερωτηθείς,asked ,Demandita,preguntó,küsis,galdetu,خواسته,pyysi,demandé,preguntou,נשאל,pitao,kérdezte,հարցրեց,diminta,Spurður,chiesto,尋ねた,ჰკითხა,сұрады,물었다,chiesto,prasīja,праша,Ditanya,gevraagd,spurte,spytał,perguntado,perguntado,întrebat,спросил,požiadaný,vprašal,i pyetur,питао,frågade,ถาม,tanong,diye sordu,پوچھا,yêu cầu
iemand,شخص ما,някой,netko,algú,někdo,en eller anden,jemand,κάποιος,somebody ,iu,alguien,keegi,norbait,کسی,joku,quelqu'un,alguén,מִישֶׁהוּ,netko,valaki,ինչ որ մեկը,seseorang,einhver,qualcuno,誰か,ვიღაც,біреу,어떤 사람,qualcuno,kāds,Некој,seseorang,iemand,noen,ktoś,alguém,alguém,cineva,кто-нибудь,niekto,nekdo,dikush,неко,någon,ใครบางคน,isang tao,biri,کوئی,có ai
myne,مِلكِي,моята,moji,mina,těžit,mine,Mine,δικος μου,mine ,mia,mío,kaevandus,nire,مال خودم,Kaivos,exploiter,meu,שלי,rudnik,enyém,իմը,milikku,Mín,mio,私の,ჩემი,мина,내 거,mio,raktuve,мој,Tambang,de mijne,min,kopalnia,meu,meu,A mea,мой,vyťažiť,moj,imi,мин,mina,ของฉัน,akin,bana ait,میرا,của tôi
neem,تحضير,Изготвяне,pravljenje,s’ha de preparar,tvorba,Oprettelse,Herstellung,κατασκευή,making ,farante,haciendo,valmistamine,sorgin,ساخت,tehdä,fabrication,facendo,הֲכָנָה,izrada,készítés,պատրաստում,membuat,Að búa til,fabbricazione,作り,დამზადება,жасау,만들기,fabbricazione,veidošana,правење,membuat,maken,lager,zrobienie,fazendo,fazendo,făcând,изготовление,tvorba,izdelovanje,prodhim,прављење,tillverkning,การทำ,paggawa,yapımı,بنانا,làm
liggaam,جسم,тяло,tijelo,cos,tělo,legeme,Körper,σώμα,body ,Korpo,cuerpo,keha,gorputz,بدنه,vartalo,corps,corpo,גוּף,tijelo,test,մարմին,tubuh,líkami,corpo,体,სხეული,дене,몸,corpo,korpuss,тело,badan,lichaam,kropp,ciało,corpo,corpo,corp,тело,tela,telo,trup,тело,kropp,ร่างกาย,katawan,vücut,جسم,thân hình
bang,خائف,страхува се,uplašen,tenir por,Bájí se,bange,besorgt,φοβισμένος,afraid ,Timema,asustado,kartma,beldur izan,ترسیده,pelätä,effrayé,con medo,חוֹשֵׁשׁ,uplašen,félelmetes,վախեցած,takut,Hræddur,Paura,恐れ,შეშინებული,үрейленген,두려워하는,Paura,baidīties,Се плаши,takut,bang,redd,przestraszony,com medo,com medo,frică,испуганный,strašný,strah,i frikësuar,плашити се,rädd,เกรงกลัว,Takot,korkmuş,خوفزدہ,sợ
slaap,ينام,сън,spavati,dormir,spát,søvn,schlafen,ύπνος,sleep ,Dormu,dormir,magama,lo,خواب,nukkua,dormir,durmir,לִישׁוֹן,spavati,alvás,քնել,tidur,Sofðu,sonno,寝る,ძილი,ұйықтау,잠,sonno,Gulēt,спиење,tidur,slaap,sove,spać,dormir,dormir,dormi,спать,spať,spati,gjum,спавати,sova,นอน,matulog ka na,uyumak,نیند,ngủ
kans,فرصة,шанс,šansa,oportunitat,šance,chance,Chance,ευκαιρία,chance ,Ŝanco,oportunidad,juhus,aukera,شانس. فرصت,mahdollisuus,chance,Chance,הִזדַמְנוּת,prilika,véletlen,հնարավորություն,peluang,tækifæri,opportunità,チャンス,შანსი,оқиға,가능성,opportunità,gadīties,шанса,peluang,kans,sjanse,szansa,chance,chance,şansă,шанс,šanca,Chance,rastësi,шанса,chans,โอกาส,pagkakataon,şans,موقع,cơ hội
Geagte,عزيزي,Скъпи,dragi,estimat,milý,Kære,Liebling,αγαπητός,dear ,Kara,estimado,kallis,maitea,عزیز,rakas,cher,querido,יָקָר,dragi,kedves,սիրելի,Sayang,Kæri,Caro,親愛なる,ძვირფასო,қымбаттыс,~에게,Caro,dārgs,мил,sayang,Beste,kjære,Drogi,querido,querido,dragă,дорогой,drahá,dragi,i dashur,драги,Kära,ที่รัก,mahal,Sayın,پیارے,Thân mến
heeltemaal,تمامًا,доста,sasvim,bastant,docela,temmelig,ganz,αρκετά,quite ,tute,bastante,üsna,nahikoa,کاملا,melko,assez,Bastante,דַי,dosta,egészen,միանգամայն,lumayan,Alveg,abbastanza,とても,სავსებით,әбден,상당히,abbastanza,gluži,сосема,Cukup,nogal,ganske,całkiem,bastante,bastante,destul de,довольно,celkom,povsem,krejt,прилично,ganska,ค่อนข้าง,medyo,epeyce,کافی,khá
vier,أربعة,четири,četvoro,quatre,čtyři,fire,vier,τεσσάρων,four ,kvar,cuatro,neljas,lau,چهار,neljä,quatre,catro,ארבע,četvero,négy,չորս,empat,Fjórir,quattro,四,ოთხი,төрт,네,quattro,četri,четири,empat,vier,fire,cztery,quatro,quatro,Patru,четыре,štvorka,štiri,katër,четворо,fyra,สี่,apat,dört,چار,Bốn
buitendien,على أي حال,така или иначе,ionako,malgrat,tak jako tak,alligevel,Trotzdem,ΤΕΛΟΣ παντων,anyway ,Ĉiuokaze,de todos modos,igatahes,edonola,به هر حال,joka tapauksessa,de toute façon,de todos os xeitos,בכל מקרה,u svakom slučaju,akárhogyan is,Համենայն դեպս,Bagaimanapun,Allavega,Comunque,ともかく,მაინც,бәрібір,그래도,Comunque,katrā ziņā,Како и да е,Bagaimanapun,Hoe dan ook,uansett,W każdym razie,de qualquer forma,de qualquer forma,oricum,в любом случае,aj tak,vseeno,në çdo mënyrë,У сваком случају,i alla fall,ถึงอย่างไร,Anyway,Neyse,ویسے بھی,Dẫu sao thì
naby,يغلق,близо,zatvoriti,Tanca,zavřít,tæt,schließen,Κλείσε,close ,Fermi,cerca,Sulge,hurbileko,بستن,kiinni,fermer,pechar,סגור,Zatvoriti,Bezárás,փակել,menutup,Lokaðu,vicino,近い,ახლო,жабық,닫다,vicino,tuvs,Затвори,Tutup,dichtbij,Lukk,zamknąć,fechar,fechar,închide,закрывать,Zavrieť,blizu,i afërt,Близу,stänga,ปิด,malapit,kapalı,بند کریں,đóng
groep,حزب,парти,zabava,festa,oslava,parti,Party,κόμμα,party ,festo,fiesta,partei,jai,مهمانی - جشن,juhla,faire la fête,festa,מפלגה,Zabava,buli,երեկույթ,berpesta,Partí,festa,パーティ,პარტია,партия,파티,festa,ballīte,Забава,parti,feest,parti,impreza,festa,festa,parte,вечеринка,večierok,zabava,parti,журка,fest,งานสังสรรค์,Partido,Parti,پارٹی,buổi tiệc
pret,هزار,забавно,zabava,diversió,zábava,sjovt,Spaß,διασκέδαση,fun ,Amuzo,divertido,lõbus,dibertimendu,سرگرم کردن,hauska,amusant,diversión,כֵּיף,zabava,szórakozás,զվարճություն,seru,gaman,divertimento,楽しい,ხუმრობა,ермек,재미있는,divertimento,jautrība,Забава,menyeronokkan,plezier,moro,zabawa,diversão,diversão,distracţie,веселье,zábava,zabavno,argëtim,забавно,roligt,สนุก,masaya,eğlence,مزہ,vui vẻ
teen,ضد,срещу,protiv,contra,proti,mod,gegen,κατά,against ,Kontraŭ,contra,vastu,-en kontra,در برابر,vastaan,contre,contra,מול,protiv,ellen,դեմ,melawan,gegn,contro,に対して,წინააღმდეგ,қарсы,~에 맞서,contro,pret,Против,terhadap,tegen,imot,przeciwko,contra,contra,împotriva,против,proti,proti,kundër,против,mot,ขัดต่อ,laban sa,aykırı,خلاف,chống lại
woord,كلمة,дума,reč,paraula,slovo,ord,Wort,λέξη,word ,Vorto,palabra,sõna,hitz,کلمه,sana,mot,palabra,מִלָה,riječ,szó,բանաձեվ,kata,orð,parola,言葉,სიტყვა,сөз,단어,parola,vārdot,збор,perkataan,woord,ord,słowo,palavra,palavra,cuvânt,слово,označenie,beseda,fjalë,реч,ord,คำ,Salita,kelime,لفظ,từ
kom,يأتي,идва,dolazi,cobrir,přichází,kommer,kommt,προέρχομαι,comes ,Venas,llega,tulemas,dator,می آید,tulee,vient,vén,מגיע,doći,jön,գալիս է,datang,kemur,arriva,来る,მოდის,келеді,온다,arriva,nāk,доаѓа,Datang,komt,kommer,pochodzi,vem,vem,vine,приходит,prichádza,pride,vij,долази,kommer,มา,dumating,gelir,آتا ہے,đến
belangrik,مهم,важно,bitan,important,Důležité,vigtig,wichtig,σπουδαίος,important ,grava,importante,oluline,garrantzitsu,مهم,tärkeä,important,importante,חָשׁוּב,važno,fontos,կարեւոր,penting,mikilvægt,importante,重要,მნიშვნელოვანი,маңызды,중요한,importante,svarīgs,важно,penting,belangrijk,viktig,ważny,importante,importante,important,важный,dôležitý,pomembno,i rëndësishëm,важан,Viktig,สำคัญ,mahalaga,önemli,اہم,quan trọng
sit,تعيين,комплект,set,conjunt,soubor,sæt,Satz,σειρά,set ,Aro,colocar,komplekt,eszenatoki,تنظیم,aseta,ensemble,conxunto,מַעֲרֶכֶת,set,készlet,սահման,mengatur,sett,impostato,設定,კომპლექტი,орнату,세트,impostato,uzstādīt,Поставете,Tetapkan,set,sett,ustawić,definir,definir,a stabilit,набор,súbor,set,vendos,комплет,uppsättning,ชุด,itakda,ayarlamak,سیٹ,bộ
sal,سوف,ще,će,haurà,musí,skal,soll,θα,shall ,devas,deberá,tegema,behar izango dute,باید,on tarkoitus,devoir,deberán,יהיה,htjeti,fog,կդառնա,sebaiknya,skal,deve,しなければならない,დამხმარე ზმნა,көмекші етістігі,~일 것이다,deve,panākt,ќе,hendaklah,zullen,skal,być,podemos,podemos,trebuie,должен,má,bo,do,да,skall,จะ,Dapat,acak,کروں گا,nên
storie,قصة,история,prič,pis,příběh,historie,Geschichte,ιστορία,story ,Rakonto,historia,lugu,estai,داستان,tarina,histoire,historia,כַּתָבָה,priča,sztori,պատմություն,cerita,Saga,storia,話,მოთხრობა,оқиға,이야기,storia,sižets,приказна,cerita,verhaal,historie,fabuła,história,história,poveste,история,príbeh,zgodba,histori,причу,berättelse,เรื่องราว,kwento,hikaye,کہانی,câu chuyện
nommer,رقم,номер,broj,nombre,číslo,nummer,Nummer,αριθμός,number ,Nombro,número,arv,zenbaki,عدد,määrä,nombre,número,מספר,broj,szám,թիվ,nomor,Númer,numero,番号,რიცხვი,нөмір,숫자,numero,skaitlis,број,nombor,nummer,Antall,numer,número,número,număr,число,počet,številka,numër,број,siffra,ตัวเลข,bilang,sayı,نمبر,con số
dogter,بنت,дъщеря,kćer,filla,dcera,datter,Tochter,κόρη,daughter ,filino,hija,tütar,alaba,فرزند دختر,tytär,fille,filla,בַּת,kći,lánya,դուստր,anak perempuan,Dóttir,figlia,娘,ქალიშვილი,қыз,딸,figlia,meita,ќерка,anak perempuan,dochter,datter,córka,filha,filha,fiică,дочь,dcéra,hči,vajzë,ћерка,dotter,ลูกสาว,anak na babae,kız çocuğu,بیٹی,con gái
minste,الأقل,най -малко,barem,menys,nejméně,mindst,am wenigsten,ελάχιστα,least ,malplej,el menos,kõige vähem,gutxien,کمترین,vähiten,moins,polo menos,הכי פחות,najmanji,legkevésbé,ամենաքիչը,paling sedikit,Síst,meno,少しでも,უმცროსი,азғантай,최소,meno,vismazākais,најмалку,paling tidak,minst,minst,najmniej,ao menos,ao menos,cel mai puţin,наименее,najmenší,vsaj,më pak,најмање,minst,น้อยที่สุด,hindi bababa sa,en az,کم سے کم,ít nhất
wag,منتظر,очакване,čekanje,esperar,čekání,venter,warten,αναμονή,waiting ,atendante,espera,ootamine,itxaron,در انتظار,odotus,en attendant,Agardando,הַמתָנָה,čekanje,várakozás,սպասում,menunggu,Bið,in attesa,待っている,ლოდინი,күту,대기 중,in attesa,gaidīšana,Чекам,menunggu,aan het wachten,venter,Czekanie,esperando,esperando,aşteptare,ожидающий,čakajúci,čakanje,ne pritje,чекање,väntar,ซึ่งรอคอย,naghihintay,beklemek,انتظار کرنا,chờ
beseer,يؤذي,боли,povrijeđen,ferir -se,zranit,gøre ondt,schmerzen,πλήγμα,hurt ,vundita,herir,haiget tegema,zauritu,صدمه,satuttaa,blesser,ferido,כאב,povrijediti,sért,վնասվածք,terluka,Sár,male,傷つく,მტკივნეული,ауыру,아프다,male,ievainot,повредени,sakit,pijn doen,skade,zraniony,ferir,ferir,rănit,повредить,ublížiť,ranjen,lëndoj,повриједити,ont,เจ็บ,Hurt,acıtmak,چوٹ پہنچا,đau
wens,يتمنى,пожелавам,želja,desitjar,přání,ønske,Wunsch,επιθυμία,wish ,Deziro,desear,soov,desira,آرزو کردن,toive,souhait,desexo,בַּקָשָׁה,želja,szeretnék,ցանկություն,mengharapkan,ósk,desiderio,願い,სურვილი,тілеу,소망,desiderio,vēlēšanās,желба,berharap,wens,skulle ønske,życzenie,desejar,desejar,dori,желание,želanie,želeti,uroj,желети,önskar,ปรารถนา,hiling,dilek,خواہش,ước
oomblik,لحظة,момент,momenat,moment,moment,øjeblik,Moment,στιγμή,moment ,momento,momento,hetk,une,لحظه,hetki,moment,momento,רֶגַע,trenutak,pillanat,պահ,momen,augnablik,momento,一瞬,მომენტი,сәт,순간,momento,brīdis,момент,seketika,moment,øyeblikk,za chwilę,momento,momento,moment,мгновенный,moment,trenutek,moment,момент,ögonblick,ช่วงเวลา,sandali,an,لمحہ,chốc lát
geveg,يعارك,битка,boriti se,combatre,boj,kæmpe,Streit,πάλη,fight ,batali,luchar,võitlema,borroka,مبارزه کردن,taistella,lutte,Loita,מַאֲבָק,borba,harc,պայքարել,bertarung,bardagi,combattimento,喧嘩,ბრძოლა,төбелесу,싸움,combattimento,cīņa,борба,bertarung,gevecht,slåss,walka,lutar,lutar,luptă,драться,boj,boj,përleshje,борба,bekämpa,ต่อสู้,lumaban,kavga,لڑو,trận đánh
week,أسبوع,седмица,sedmica,setmana,týden,uge,Woche,εβδομάδα,week ,Semajno,semana,nädal,aste,هفته,viikko,semaine,semana,שָׁבוּעַ,tjedan,hét,շաբաթ,pekan,vika,settimana,週,კვირა,апта,주,settimana,nedēļa,недела,minggu,week,uke,tydzień,semana,semana,săptămână,неделя,týždeň,teden,javë,Недеља,vecka,สัปดาห์,Linggo,hafta,ہفتے,tuần
man,زوج,съпруг,muž,marit,manžel,mand,Ehemann,σύζυγος,husband ,Edzo,marido,abikaasa,senar,شوهر,aviomies,mari,marido,בַּעַל,suprug,férj,ամուսին,suami,Eiginmaður,marito,夫,ქმარი,күйеу,남편,marito,vīrs,сопруг,suami,echtgenoot,ektemann,mąż,marido,marido,soț,муж,manžel,mož,njeri,мужа,Make,สามี,asawa,koca,شوہر,chồng
meisies,فتيات,Момичета,djevojke,noies,Dívky,piger,Mädchen,κοριτσάκι,girls ,Knabinoj,chicas,tüdrukud,neska,دختر,tytöt,filles,nenas,בנות,djevojke,lányok,աղջիկները,cewek-cewek,Stelpur,ragazze,女の子,გოგოები,қыздар,여자,ragazze,meitenes,Девојки,Gadis,meisjes,Jenter,dziewczyny,garotas,garotas,fete,девушки,dievčatá,dekleta,vajza,девојке,flickor,สาว ๆ,mga batang babae,kızlar,لڑکیاں,Cô gái
rus,استراحة,Почивка,odmoriti,descans,odpočinek,hvile,ausruhen,υπόλοιπο,rest ,ripozu,descansar,puhkus,atsedena,باقی مانده,levätä,repos,Descansa,מנוחה,odmor,pihenés,հանգստանալ,istirahat,hvíld,riposo,休み,დასვენება,демалу,나머지,riposo,atpūta,Одмор,rehat,rest,hvile,odpoczynek,descansar,descansar,odihnă,отдых,odpočinok,počitek,pushim,одмор,resten,พักผ่อน,Pahinga,dinlenmek,آرام,nghỉ ngơi
getroud,متزوج,женен,oženjen,casat,ženatý,gift,verheiratet,παντρεμένος,married ,Edziĝinta,casado,abielus,ezkondu,متاهل,naimisissa,marié,casado,נָשׂוּי,oženjen,házas,ամուսնացած,telah menikah,Gift,sposato,結婚,ცოლიანი,үйленген,기혼,sposato,precēts,оженет,sudah berkahwin,getrouwd,gift,żonaty,casado,casado,căsătorit,женатый,vydatá,poročen,i martuar,ожењен,gift,แต่งงานแล้ว,may asawa,evli,شادی شدہ,đã cưới
vuur,نار,огън,vatra,foc,oheň,brand,Feuer,Φωτιά,fire ,Fajro,fuego,tulistama,sute,آتش,antaa potkut,feu,lume,אֵשׁ,vatra,Tűz,հրդեհ,api,Eldur,fuoco,火,ცეცხლი,от,불,fuoco,uguns,оган,api,vuur,Brann,ogień,fogo,fogo,foc,огонь,oheň,ogenj,zjarr,ватра,brand,ไฟ,apoy,ateş,آگ,ngọn lửa
wild,لعبة,игра,igra,joc,hra,spil,Spiel,παιχνίδι,game ,ludo,juego,mängumäng,joko,بازی,peli,jeu,xogo,מִשְׂחָק,igra,"játszma, meccs",խաղ,permainan,Leikur,gioco,ゲーム,თამაში,ойын,게임,gioco,spēle,игра,permainan,spel,spill,gra,jogo,jogo,joc,игра,hra,igra,lojë,игра,spel,เกม,Laro,oyun,کھیل,trò chơi
